year,quarter,state_name/ut_name,districts_name,total_transactions_count,total_transactions_amount
2022,1,jharkhand,palamu district,379,664690.0
2022,1,jharkhand,latehar district,109,142219.0
2022,1,jharkhand,west singhbhum district,181,342409.0
2022,1,jharkhand,pakur district,96,118084.0
2022,1,jharkhand,lohardaga district,80,116551.0
2022,1,jharkhand,sahebganj district,100,128839.0
2022,1,jharkhand,giridih district,202,298725.0
2022,1,jharkhand,bokaro district,809,1231429.0
2022,2,jharkhand,ramgarh district,328,524659.0
2022,2,jharkhand,ranchi district,2225,3046609.0
2022,2,jharkhand,east singhbhum district,1708,2091608.0
2022,2,jharkhand,jamtara district,45,70077.0
2022,2,jharkhand,dumka district,107,168017.0
2022,2,jharkhand,koderma district,124,198870.0
2022,2,jharkhand,hazaribagh district,320,467770.0
2022,2,jharkhand,simdega district,65,117705.0
2022,2,jharkhand,garhwa district,169,304089.0
2022,2,jharkhand,saraikela kharsawan district,385,503592.0
2022,2,jharkhand,gumla district,99,177888.0
2022,2,jharkhand,chatra district,118,187175.0
2022,2,jharkhand,khunti district,64,112073.0
2022,2,jharkhand,dhanbad district,1262,1847695.0
2022,2,jharkhand,godda district,170,272725.0
2022,2,jharkhand,deoghar district,244,332029.0
2022,2,jharkhand,palamu district,335,452609.0
2022,2,jharkhand,latehar district,76,103310.0
2022,2,jharkhand,west singhbhum district,182,336897.0
2022,2,jharkhand,pakur district,46,69193.0
2022,2,jharkhand,lohardaga district,81,93961.0
2022,2,jharkhand,sahebganj district,94,174922.0
2022,2,jharkhand,giridih district,287,459744.0
2022,2,jharkhand,bokaro district,943,1351623.0
2022,3,jharkhand,ramgarh district,475,754788.0
2022,3,jharkhand,ranchi district,3281,4087473.0
2022,3,jharkhand,east singhbhum district,2570,2947659.0
2022,3,jharkhand,jamtara district,73,89050.0
2022,3,jharkhand,dumka district,181,297086.0
2022,3,jharkhand,koderma district,155,169952.0
2022,3,jharkhand,hazaribagh district,439,596772.0
2022,3,jharkhand,simdega district,97,187937.0
2022,3,jharkhand,garhwa district,220,270071.0
2022,3,jharkhand,saraikela kharsawan district,575,658243.0
2022,3,jharkhand,gumla district,120,158764.0
2022,3,jharkhand,chatra district,146,207000.0
2022,3,jharkhand,khunti district,124,239690.0
2022,3,jharkhand,dhanbad district,2278,2802748.0
2022,3,jharkhand,godda district,197,264261.0
2022,3,jharkhand,deoghar district,335,432550.0
2022,3,jharkhand,palamu district,492,613354.0
2022,3,jharkhand,latehar district,136,138017.0
2022,3,jharkhand,west singhbhum district,267,401967.0
2022,3,jharkhand,pakur district,104,154631.0
2022,3,jharkhand,lohardaga district,283,207259.0
2022,3,jharkhand,sahebganj district,119,185356.0
2022,3,jharkhand,giridih district,353,445260.0
2022,3,jharkhand,bokaro district,1368,1846969.0
2022,4,jharkhand,ramgarh district,508,731301.0
2022,4,jharkhand,ranchi district,3465,4954150.0
2022,4,jharkhand,east singhbhum district,2922,3742763.0
2022,4,jharkhand,jamtara district,118,140089.0
2022,4,jharkhand,dumka district,211,372982.0
2022,4,jharkhand,koderma district,162,208583.0
2022,4,jharkhand,hazaribagh district,489,820023.0
2022,4,jharkhand,simdega district,165,264772.0
2022,4,jharkhand,garhwa district,230,356175.0
2022,4,jharkhand,saraikela kharsawan district,821,1001690.0
2022,4,jharkhand,gumla district,149,270759.0
2022,4,jharkhand,chatra district,165,203127.0
2022,4,jharkhand,khunti district,160,277756.0
2022,4,jharkhand,dhanbad district,2647,3394523.0
2022,4,jharkhand,godda district,293,447690.0
2022,4,jharkhand,deoghar district,446,699994.0
2022,4,jharkhand,palamu district,836,1119095.0
2022,4,jharkhand,latehar district,184,178558.0
2022,4,jharkhand,west singhbhum district,391,536241.0
2022,4,jharkhand,pakur district,106,109855.0
2022,4,jharkhand,lohardaga district,270,267802.0
2022,4,jharkhand,sahebganj district,192,276457.0
2022,4,jharkhand,giridih district,411,577270.0
2022,4,jharkhand,bokaro district,1438,2196150.0
2020,2,chhattisgarh,dhamtari district,15,3906.0
2020,2,chhattisgarh,korba district,64,13184.0
2020,2,chhattisgarh,surajpur district,14,3146.0
2020,2,chhattisgarh,baloda bazar district,11,3032.0
2020,2,chhattisgarh,sukma district,6,1571.0
2020,2,chhattisgarh,raigarh district,101,19804.0
2020,2,chhattisgarh,janjgir champa district,97,19462.0
2020,2,chhattisgarh,jashpur district,23,4935.0
2020,2,chhattisgarh,balod district,7,1737.0
2020,2,chhattisgarh,kabirdham district,17,3315.0
2020,2,chhattisgarh,surguja district,77,14582.0
2020,2,chhattisgarh,dantewada district,20,4174.0
2020,2,chhattisgarh,gariyaband district,9,3572.0
2020,2,chhattisgarh,durg district,172,37102.0
2020,2,chhattisgarh,rajnandgaon district,56,11803.0
2020,2,chhattisgarh,raipur district,410,81039.0
2020,2,chhattisgarh,narayanpur district,5,1085.0
2020,2,chhattisgarh,kanker district,7,1783.0
2020,2,chhattisgarh,korea district,8,2047.0
2020,2,chhattisgarh,mungeli district,9,1950.0
2020,2,chhattisgarh,bilaspur district,138,26772.0
2020,2,chhattisgarh,balrampur district,8,2116.0
2020,2,chhattisgarh,bijapur district,6,1432.0
2020,2,chhattisgarh,bemetara district,14,3017.0
2020,2,chhattisgarh,bastar district,15,3226.0
2020,2,chhattisgarh,kondagaon district,9,2310.0
2020,2,chhattisgarh,mahasamund district,28,6903.0
2020,3,chhattisgarh,dhamtari district,82,30742.0
2020,3,chhattisgarh,korba district,249,82657.0
2020,3,chhattisgarh,surajpur district,57,19706.0
2020,3,chhattisgarh,baloda bazar district,137,30918.0
2020,3,chhattisgarh,sukma district,27,8646.0
2020,3,chhattisgarh,raigarh district,347,107510.0
2020,3,chhattisgarh,janjgir champa district,247,72077.0
2020,3,chhattisgarh,jashpur district,55,17655.0
2020,3,chhattisgarh,balod district,65,15411.0
2020,3,chhattisgarh,kabirdham district,55,11366.0
2020,3,chhattisgarh,surguja district,135,37853.0
2020,3,chhattisgarh,dantewada district,38,13078.0
2020,3,chhattisgarh,gariyaband district,46,12417.0
2020,3,chhattisgarh,durg district,639,196453.0
2020,3,chhattisgarh,rajnandgaon district,134,38440.0
2020,3,chhattisgarh,raipur district,1324,395561.0
2020,3,chhattisgarh,narayanpur district,32,10680.0
2020,3,chhattisgarh,kanker district,104,26998.0
2020,3,chhattisgarh,korea district,73,24156.0
2020,3,chhattisgarh,mungeli district,37,8747.0
2020,3,chhattisgarh,bilaspur district,394,110531.0
2020,3,chhattisgarh,balrampur district,56,15657.0
2020,3,chhattisgarh,bijapur district,21,6208.0
2020,3,chhattisgarh,bemetara district,58,16195.0
2020,3,chhattisgarh,bastar district,83,29453.0
2020,3,chhattisgarh,kondagaon district,42,10630.0
2020,3,chhattisgarh,mahasamund district,165,43911.0
2020,4,chhattisgarh,dhamtari district,82,52059.0
2020,4,chhattisgarh,korba district,212,154943.0
2020,4,chhattisgarh,surajpur district,61,54006.0
2020,4,chhattisgarh,baloda bazar district,144,91702.0
2020,4,chhattisgarh,sukma district,23,18364.0
2020,4,chhattisgarh,raigarh district,253,133432.0
2020,4,chhattisgarh,janjgir champa district,250,129700.0
2020,4,chhattisgarh,jashpur district,101,35012.0
2020,4,chhattisgarh,balod district,70,40588.0
2020,4,chhattisgarh,kabirdham district,42,9451.0
2020,4,chhattisgarh,surguja district,84,43343.0
2020,4,chhattisgarh,dantewada district,42,22626.0
2020,4,chhattisgarh,gariyaband district,41,22606.0
2020,4,chhattisgarh,durg district,393,252505.0
2020,4,chhattisgarh,rajnandgaon district,154,119506.0
2020,4,chhattisgarh,raipur district,854,518623.0
2020,4,chhattisgarh,narayanpur district,16,17222.0
2020,4,chhattisgarh,kanker district,106,72276.0
2020,4,chhattisgarh,korea district,56,30592.0
2020,4,chhattisgarh,mungeli district,32,24173.0
2020,4,chhattisgarh,bilaspur district,341,195612.0
2020,4,chhattisgarh,balrampur district,59,31171.0
2020,4,chhattisgarh,bijapur district,36,16356.0
2020,4,chhattisgarh,bemetara district,58,23476.0
2020,4,chhattisgarh,bastar district,91,68443.0
2020,4,chhattisgarh,kondagaon district,43,20563.0
2020,4,chhattisgarh,mahasamund district,113,51551.0
2021,1,chhattisgarh,dhamtari district,77,34003.0
2021,1,chhattisgarh,korba district,244,151755.0
2021,1,chhattisgarh,surajpur district,83,54529.0
2021,1,chhattisgarh,baloda bazar district,173,82107.0
2021,1,chhattisgarh,sukma district,25,15413.0
2021,1,chhattisgarh,raigarh district,298,139430.0
2021,1,chhattisgarh,janjgir champa district,297,193584.0
2021,1,chhattisgarh,jashpur district,109,41648.0
2021,1,chhattisgarh,balod district,84,33234.0
2021,1,chhattisgarh,kabirdham district,72,45532.0
2021,1,chhattisgarh,surguja district,138,103150.0
2021,1,chhattisgarh,dantewada district,51,33437.0
2021,1,chhattisgarh,gariyaband district,77,34524.0
2021,1,chhattisgarh,durg district,513,326643.0
2021,1,chhattisgarh,rajnandgaon district,185,105281.0
2021,1,chhattisgarh,raipur district,1026,542296.0
2021,1,chhattisgarh,narayanpur district,31,22530.0
2021,1,chhattisgarh,kanker district,124,75425.0
2021,1,chhattisgarh,korea district,76,56279.0
2021,1,chhattisgarh,mungeli district,38,11713.0
2021,1,chhattisgarh,bilaspur district,464,257938.0
2021,1,chhattisgarh,balrampur district,71,43661.0
2021,1,chhattisgarh,bijapur district,51,25401.0
2021,1,chhattisgarh,bemetara district,72,38641.0
2021,1,chhattisgarh,bastar district,118,65730.0
2021,1,chhattisgarh,kondagaon district,72,37254.0
2021,1,chhattisgarh,mahasamund district,143,49330.0
2021,2,chhattisgarh,dhamtari district,98,52421.0
2021,2,chhattisgarh,korba district,338,204745.0
2021,2,chhattisgarh,surajpur district,84,120644.0
2021,2,chhattisgarh,baloda bazar district,143,107641.0
2021,2,chhattisgarh,sukma district,37,47916.0
2021,2,chhattisgarh,raigarh district,413,273255.0
2021,2,chhattisgarh,janjgir champa district,275,218849.0
2021,2,chhattisgarh,jashpur district,56,53236.0
2021,2,chhattisgarh,balod district,102,86602.0
2021,2,chhattisgarh,kabirdham district,93,64905.0
2021,2,chhattisgarh,surguja district,93,106623.0
2021,2,chhattisgarh,dantewada district,49,56415.0
2021,2,chhattisgarh,gariyaband district,60,51488.0
2021,2,chhattisgarh,durg district,534,404367.0
2021,2,chhattisgarh,rajnandgaon district,263,171631.0
2021,2,chhattisgarh,raipur district,1208,819324.0
2021,2,chhattisgarh,narayanpur district,18,10935.0
2021,2,chhattisgarh,kanker district,96,64652.0
2021,2,chhattisgarh,korea district,91,102817.0
2021,2,chhattisgarh,mungeli district,47,30181.0
2021,2,chhattisgarh,bilaspur district,422,372335.0
2021,2,chhattisgarh,balrampur district,55,41161.0
2021,2,chhattisgarh,bijapur district,46,54076.0
2021,2,chhattisgarh,bemetara district,71,47505.0
2021,2,chhattisgarh,bastar district,144,109459.0
2021,2,chhattisgarh,kondagaon district,75,52498.0
2021,2,chhattisgarh,mahasamund district,144,87736.0
2021,3,chhattisgarh,dhamtari district,79,44360.0
2021,3,chhattisgarh,korba district,281,237893.0
2021,3,chhattisgarh,surajpur district,101,99127.0
2021,3,chhattisgarh,baloda bazar district,155,113239.0
2021,3,chhattisgarh,sukma district,34,30758.0
2021,3,chhattisgarh,raigarh district,265,178817.0
2021,3,chhattisgarh,janjgir champa district,229,152293.0
2021,3,chhattisgarh,jashpur district,61,44172.0
2021,3,chhattisgarh,balod district,71,44741.0
2021,3,chhattisgarh,kabirdham district,64,47442.0
2021,3,chhattisgarh,surguja district,109,83204.0
2021,3,chhattisgarh,dantewada district,53,69575.0
2021,3,chhattisgarh,gariyaband district,56,46326.0
2021,3,chhattisgarh,durg district,564,457493.0
2021,3,chhattisgarh,rajnandgaon district,212,165704.0
2021,3,chhattisgarh,raipur district,1145,798270.0
2021,3,chhattisgarh,narayanpur district,18,30512.0
2021,3,chhattisgarh,kanker district,115,93731.0
2021,3,chhattisgarh,korea district,74,79332.0
2021,3,chhattisgarh,mungeli district,46,23156.0
2021,3,chhattisgarh,bilaspur district,385,289752.0
2021,3,chhattisgarh,balrampur district,68,66885.0
2021,3,chhattisgarh,bijapur district,54,36297.0
2021,3,chhattisgarh,bemetara district,54,54617.0
2021,3,chhattisgarh,bastar district,134,129106.0
2021,3,chhattisgarh,kondagaon district,103,71112.0
2021,3,chhattisgarh,mahasamund district,146,80923.0
2021,4,chhattisgarh,dhamtari district,131,207458.0
2021,4,chhattisgarh,korba district,389,532770.0
2021,4,chhattisgarh,surajpur district,125,205359.0
2021,4,chhattisgarh,baloda bazar district,138,176942.0
2021,4,chhattisgarh,sukma district,55,79202.0
2021,4,chhattisgarh,raigarh district,230,349708.0
2021,4,chhattisgarh,janjgir champa district,266,334273.0
2021,4,chhattisgarh,jashpur district,102,108590.0
2021,4,chhattisgarh,balod district,119,146398.0
2021,4,chhattisgarh,kabirdham district,69,129770.0
2021,4,chhattisgarh,surguja district,210,297790.0
2021,4,chhattisgarh,dantewada district,88,115936.0
2021,4,chhattisgarh,gariyaband district,75,109472.0
2021,4,chhattisgarh,durg district,857,1120413.0
2021,4,chhattisgarh,rajnandgaon district,145,274029.0
2021,4,chhattisgarh,raipur district,1504,1759887.0
2021,4,chhattisgarh,narayanpur district,45,79647.0
2021,4,chhattisgarh,kanker district,161,220818.0
2021,4,chhattisgarh,korea district,115,189229.0
2021,4,chhattisgarh,mungeli district,28,57201.0
2021,4,chhattisgarh,bilaspur district,510,802349.0
2021,4,chhattisgarh,balrampur district,98,156751.0
2021,4,chhattisgarh,bijapur district,55,89669.0
2021,4,chhattisgarh,bemetara district,82,108381.0
2021,4,chhattisgarh,bastar district,183,266874.0
2021,4,chhattisgarh,kondagaon district,84,131081.0
2021,4,chhattisgarh,mahasamund district,165,179042.0
2022,1,chhattisgarh,dhamtari district,106,191801.0
2022,1,chhattisgarh,korba district,402,675060.0
2022,1,chhattisgarh,surajpur district,138,327792.0
2022,1,chhattisgarh,baloda bazar district,185,345262.0
2022,1,chhattisgarh,sukma district,59,69288.0
2022,1,chhattisgarh,raigarh district,311,477426.0
2022,1,chhattisgarh,janjgir champa district,302,488142.0
2022,1,chhattisgarh,jashpur district,77,161213.0
2022,1,chhattisgarh,balod district,118,170963.0
2022,1,chhattisgarh,kabirdham district,78,131230.0
2022,1,chhattisgarh,surguja district,225,347658.0
2022,1,chhattisgarh,dantewada district,83,82431.0
2022,1,chhattisgarh,gariyaband district,83,131155.0
2022,1,chhattisgarh,durg district,879,1239930.0
2022,1,chhattisgarh,rajnandgaon district,207,330899.0
2022,1,chhattisgarh,raipur district,1650,2255466.0
2022,1,chhattisgarh,narayanpur district,46,23130.0
2022,1,chhattisgarh,kanker district,201,301862.0
2022,1,chhattisgarh,korea district,136,228484.0
2022,1,chhattisgarh,mungeli district,51,76863.0
2022,1,chhattisgarh,bilaspur district,610,961852.0
2022,1,chhattisgarh,balrampur district,97,162362.0
2022,1,chhattisgarh,bijapur district,82,60717.0
2022,1,chhattisgarh,bemetara district,89,147479.0
2022,1,chhattisgarh,bastar district,158,380450.0
2022,1,chhattisgarh,kondagaon district,78,116490.0
2022,1,chhattisgarh,mahasamund district,161,253785.0
2022,2,chhattisgarh,dhamtari district,97,113125.0
2022,2,chhattisgarh,korba district,353,543196.0
2022,2,chhattisgarh,surajpur district,89,179071.0
2022,2,chhattisgarh,baloda bazar district,175,342236.0
2022,2,chhattisgarh,sukma district,38,61391.0
2022,2,chhattisgarh,raigarh district,386,555753.0
2022,2,chhattisgarh,janjgir champa district,300,433751.0
2022,2,chhattisgarh,jashpur district,80,134960.0
2022,2,chhattisgarh,balod district,118,205885.0
2022,2,chhattisgarh,kabirdham district,96,120346.0
2022,2,chhattisgarh,surguja district,172,328700.0
2022,2,chhattisgarh,dantewada district,83,119447.0
2022,2,chhattisgarh,gariyaband district,78,123222.0
2022,2,chhattisgarh,durg district,1061,1499260.0
2022,2,chhattisgarh,rajnandgaon district,267,384283.0
2022,2,chhattisgarh,raipur district,1773,2243228.0
2022,2,chhattisgarh,narayanpur district,17,22179.0
2022,2,chhattisgarh,kanker district,166,260843.0
2022,2,chhattisgarh,korea district,124,229485.0
2022,2,chhattisgarh,mungeli district,39,56579.0
2022,2,chhattisgarh,bilaspur district,869,1181756.0
2022,2,chhattisgarh,balrampur district,68,121709.0
2022,2,chhattisgarh,bijapur district,62,84346.0
2022,2,chhattisgarh,bemetara district,85,134313.0
2022,2,chhattisgarh,bastar district,148,262060.0
2022,2,chhattisgarh,kondagaon district,89,106717.0
2022,2,chhattisgarh,mahasamund district,175,272123.0
2022,3,chhattisgarh,dhamtari district,133,204802.0
2022,3,chhattisgarh,korba district,544,785140.0
2022,3,chhattisgarh,surajpur district,140,277643.0
2022,3,chhattisgarh,baloda bazar district,214,288345.0
2022,3,chhattisgarh,sukma district,74,132770.0
2022,3,chhattisgarh,raigarh district,636,782616.0
2022,3,chhattisgarh,janjgir champa district,397,531798.0
2022,3,chhattisgarh,jashpur district,146,216135.0
2022,3,chhattisgarh,balod district,110,246933.0
2022,3,chhattisgarh,kabirdham district,114,156774.0
2022,3,chhattisgarh,surguja district,223,344772.0
2022,3,chhattisgarh,dantewada district,118,181948.0
2022,3,chhattisgarh,gariyaband district,115,108158.0
2022,3,chhattisgarh,durg district,1197,1644805.0
2022,3,chhattisgarh,rajnandgaon district,332,528822.0
2022,3,chhattisgarh,raipur district,2103,2618098.0
2022,3,chhattisgarh,narayanpur district,31,31612.0
2022,3,chhattisgarh,kanker district,174,241781.0
2022,3,chhattisgarh,korea district,139,213253.0
2022,3,chhattisgarh,mungeli district,74,101410.0
2022,3,chhattisgarh,bilaspur district,1015,1231179.0
2022,3,chhattisgarh,balrampur district,120,141883.0
2022,3,chhattisgarh,bijapur district,69,120400.0
2022,3,chhattisgarh,bemetara district,107,183386.0
2022,3,chhattisgarh,bastar district,238,366792.0
2022,3,chhattisgarh,kondagaon district,109,186575.0
2022,3,chhattisgarh,mahasamund district,177,251640.0
2022,4,chhattisgarh,dhamtari district,203,293984.0
2022,4,chhattisgarh,korba district,1020,1466794.0
2022,4,chhattisgarh,surajpur district,177,286964.0
2022,4,chhattisgarh,baloda bazar district,303,425204.0
2022,4,chhattisgarh,sukma district,74,95485.0
2022,4,chhattisgarh,raigarh district,642,920443.0
2022,4,chhattisgarh,janjgir champa district,489,702708.0
